comparison,ref,query,variable,value
CNAC_ref_longest_isoform_from500_to1000_VS_geneid_RS_longest_isoform_from500_to1000,CNAC_ref_longest_isoform_from500_to1000,geneid_RS_longest_isoform_from500_to1000,matching_intron_chains,5
geneid_RS_longest_isoform_from500_to1000_VS_CNAC_ref_longest_isoform_from500_to1000,geneid_RS_longest_isoform_from500_to1000,CNAC_ref_longest_isoform_from500_to1000,matching_intron_chains,5
geneid_S_longest_isoform_from500_to1000_VS_CNAC_ref_longest_isoform_from500_to1000,geneid_S_longest_isoform_from500_to1000,CNAC_ref_longest_isoform_from500_to1000,matching_intron_chains,3
geneid_S_longest_isoform_from500_to1000_VS_geneid_R_longest_isoform_from500_to1000,geneid_S_longest_isoform_from500_to1000,geneid_R_longest_isoform_from500_to1000,matching_intron_chains,39
geneid_S_longest_isoform_from500_to1000_VS_geneid_simple_longest_isoform_from500_to1000,geneid_S_longest_isoform_from500_to1000,geneid_simple_longest_isoform_from500_to1000,matching_intron_chains,37
CNAC_ref_longest_isoform_from500_to1000_VS_geneid_simple_longest_isoform_from500_to1000,CNAC_ref_longest_isoform_from500_to1000,geneid_simple_longest_isoform_from500_to1000,matching_intron_chains,2
geneid_RS_longest_isoform_from500_to1000_VS_geneid_S_longest_isoform_from500_to1000,geneid_RS_longest_isoform_from500_to1000,geneid_S_longest_isoform_from500_to1000,matching_intron_chains,46
geneid_RS_longest_isoform_from500_to1000_VS_geneid_R_longest_isoform_from500_to1000,geneid_RS_longest_isoform_from500_to1000,geneid_R_longest_isoform_from500_to1000,matching_intron_chains,39
geneid_R_longest_isoform_from500_to1000_VS_CNAC_ref_longest_isoform_from500_to1000,geneid_R_longest_isoform_from500_to1000,CNAC_ref_longest_isoform_from500_to1000,matching_intron_chains,3
geneid_R_longest_isoform_from500_to1000_VS_geneid_S_longest_isoform_from500_to1000,geneid_R_longest_isoform_from500_to1000,geneid_S_longest_isoform_from500_to1000,matching_intron_chains,39
geneid_R_longest_isoform_from500_to1000_VS_geneid_RS_longest_isoform_from500_to1000,geneid_R_longest_isoform_from500_to1000,geneid_RS_longest_isoform_from500_to1000,matching_intron_chains,39
geneid_simple_longest_isoform_from500_to1000_VS_CNAC_ref_longest_isoform_from500_to1000,geneid_simple_longest_isoform_from500_to1000,CNAC_ref_longest_isoform_from500_to1000,matching_intron_chains,2
geneid_R_longest_isoform_from500_to1000_VS_geneid_simple_longest_isoform_from500_to1000,geneid_R_longest_isoform_from500_to1000,geneid_simple_longest_isoform_from500_to1000,matching_intron_chains,45
geneid_simple_longest_isoform_from500_to1000_VS_geneid_RS_longest_isoform_from500_to1000,geneid_simple_longest_isoform_from500_to1000,geneid_RS_longest_isoform_from500_to1000,matching_intron_chains,37
geneid_RS_longest_isoform_from500_to1000_VS_geneid_simple_longest_isoform_from500_to1000,geneid_RS_longest_isoform_from500_to1000,geneid_simple_longest_isoform_from500_to1000,matching_intron_chains,37
geneid_simple_longest_isoform_from500_to1000_VS_geneid_R_longest_isoform_from500_to1000,geneid_simple_longest_isoform_from500_to1000,geneid_R_longest_isoform_from500_to1000,matching_intron_chains,45
geneid_simple_longest_isoform_from500_to1000_VS_geneid_S_longest_isoform_from500_to1000,geneid_simple_longest_isoform_from500_to1000,geneid_S_longest_isoform_from500_to1000,matching_intron_chains,37
CNAC_ref_longest_isoform_from500_to1000_VS_geneid_S_longest_isoform_from500_to1000,CNAC_ref_longest_isoform_from500_to1000,geneid_S_longest_isoform_from500_to1000,matching_transcripts,3
CNAC_ref_longest_isoform_from500_to1000_VS_geneid_R_longest_isoform_from500_to1000,CNAC_ref_longest_isoform_from500_to1000,geneid_R_longest_isoform_from500_to1000,matching_transcripts,3
geneid_S_longest_isoform_from500_to1000_VS_geneid_RS_longest_isoform_from500_to1000,geneid_S_longest_isoform_from500_to1000,geneid_RS_longest_isoform_from500_to1000,matching_transcripts,46
CNAC_ref_longest_isoform_from500_to1000_VS_geneid_RS_longest_isoform_from500_to1000,CNAC_ref_longest_isoform_from500_to1000,geneid_RS_longest_isoform_from500_to1000,matching_transcripts,5
geneid_RS_longest_isoform_from500_to1000_VS_CNAC_ref_longest_isoform_from500_to1000,geneid_RS_longest_isoform_from500_to1000,CNAC_ref_longest_isoform_from500_to1000,matching_transcripts,5
geneid_S_longest_isoform_from500_to1000_VS_CNAC_ref_longest_isoform_from500_to1000,geneid_S_longest_isoform_from500_to1000,CNAC_ref_longest_isoform_from500_to1000,matching_transcripts,3
geneid_S_longest_isoform_from500_to1000_VS_geneid_R_longest_isoform_from500_to1000,geneid_S_longest_isoform_from500_to1000,geneid_R_longest_isoform_from500_to1000,matching_transcripts,39
geneid_S_longest_isoform_from500_to1000_VS_geneid_simple_longest_isoform_from500_to1000,geneid_S_longest_isoform_from500_to1000,geneid_simple_longest_isoform_from500_to1000,matching_transcripts,37
CNAC_ref_longest_isoform_from500_to1000_VS_geneid_simple_longest_isoform_from500_to1000,CNAC_ref_longest_isoform_from500_to1000,geneid_simple_longest_isoform_from500_to1000,matching_transcripts,2
geneid_RS_longest_isoform_from500_to1000_VS_geneid_S_longest_isoform_from500_to1000,geneid_RS_longest_isoform_from500_to1000,geneid_S_longest_isoform_from500_to1000,matching_transcripts,46
geneid_RS_longest_isoform_from500_to1000_VS_geneid_R_longest_isoform_from500_to1000,geneid_RS_longest_isoform_from500_to1000,geneid_R_longest_isoform_from500_to1000,matching_transcripts,39
geneid_R_longest_isoform_from500_to1000_VS_CNAC_ref_longest_isoform_from500_to1000,geneid_R_longest_isoform_from500_to1000,CNAC_ref_longest_isoform_from500_to1000,matching_transcripts,3
geneid_R_longest_isoform_from500_to1000_VS_geneid_S_longest_isoform_from500_to1000,geneid_R_longest_isoform_from500_to1000,geneid_S_longest_isoform_from500_to1000,matching_transcripts,39
geneid_R_longest_isoform_from500_to1000_VS_geneid_RS_longest_isoform_from500_to1000,geneid_R_longest_isoform_from500_to1000,geneid_RS_longest_isoform_from500_to1000,matching_transcripts,39
geneid_simple_longest_isoform_from500_to1000_VS_CNAC_ref_longest_isoform_from500_to1000,geneid_simple_longest_isoform_from500_to1000,CNAC_ref_longest_isoform_from500_to1000,matching_transcripts,2
geneid_R_longest_isoform_from500_to1000_VS_geneid_simple_longest_isoform_from500_to1000,geneid_R_longest_isoform_from500_to1000,geneid_simple_longest_isoform_from500_to1000,matching_transcripts,45
geneid_simple_longest_isoform_from500_to1000_VS_geneid_RS_longest_isoform_from500_to1000,geneid_simple_longest_isoform_from500_to1000,geneid_RS_longest_isoform_from500_to1000,matching_transcripts,37
geneid_RS_longest_isoform_from500_to1000_VS_geneid_simple_longest_isoform_from500_to1000,geneid_RS_longest_isoform_from500_to1000,geneid_simple_longest_isoform_from500_to1000,matching_transcripts,37
geneid_simple_longest_isoform_from500_to1000_VS_geneid_R_longest_isoform_from500_to1000,geneid_simple_longest_isoform_from500_to1000,geneid_R_longest_isoform_from500_to1000,matching_transcripts,45
geneid_simple_longest_isoform_from500_to1000_VS_geneid_S_longest_isoform_from500_to1000,geneid_simple_longest_isoform_from500_to1000,geneid_S_longest_isoform_from500_to1000,matching_transcripts,37
CNAC_ref_longest_isoform_from500_to1000_VS_geneid_S_longest_isoform_from500_to1000,CNAC_ref_longest_isoform_from500_to1000,geneid_S_longest_isoform_from500_to1000,matching_loci,3
CNAC_ref_longest_isoform_from500_to1000_VS_geneid_R_longest_isoform_from500_to1000,CNAC_ref_longest_isoform_from500_to1000,geneid_R_longest_isoform_from500_to1000,matching_loci,3
geneid_S_longest_isoform_from500_to1000_VS_geneid_RS_longest_isoform_from500_to1000,geneid_S_longest_isoform_from500_to1000,geneid_RS_longest_isoform_from500_to1000,matching_loci,46
CNAC_ref_longest_isoform_from500_to1000_VS_geneid_RS_longest_isoform_from500_to1000,CNAC_ref_longest_isoform_from500_to1000,geneid_RS_longest_isoform_from500_to1000,matching_loci,5
geneid_RS_longest_isoform_from500_to1000_VS_CNAC_ref_longest_isoform_from500_to1000,geneid_RS_longest_isoform_from500_to1000,CNAC_ref_longest_isoform_from500_to1000,matching_loci,5
geneid_S_longest_isoform_from500_to1000_VS_CNAC_ref_longest_isoform_from500_to1000,geneid_S_longest_isoform_from500_to1000,CNAC_ref_longest_isoform_from500_to1000,matching_loci,3
geneid_S_longest_isoform_from500_to1000_VS_geneid_R_longest_isoform_from500_to1000,geneid_S_longest_isoform_from500_to1000,geneid_R_longest_isoform_from500_to1000,matching_loci,39
geneid_S_longest_isoform_from500_to1000_VS_geneid_simple_longest_isoform_from500_to1000,geneid_S_longest_isoform_from500_to1000,geneid_simple_longest_isoform_from500_to1000,matching_loci,37
CNAC_ref_longest_isoform_from500_to1000_VS_geneid_simple_longest_isoform_from500_to1000,CNAC_ref_longest_isoform_from500_to1000,geneid_simple_longest_isoform_from500_to1000,matching_loci,2
geneid_RS_longest_isoform_from500_to1000_VS_geneid_S_longest_isoform_from500_to1000,geneid_RS_longest_isoform_from500_to1000,geneid_S_longest_isoform_from500_to1000,matching_loci,46
geneid_RS_longest_isoform_from500_to1000_VS_geneid_R_longest_isoform_from500_to1000,geneid_RS_longest_isoform_from500_to1000,geneid_R_longest_isoform_from500_to1000,matching_loci,39
geneid_R_longest_isoform_from500_to1000_VS_CNAC_ref_longest_isoform_from500_to1000,geneid_R_longest_isoform_from500_to1000,CNAC_ref_longest_isoform_from500_to1000,matching_loci,3
geneid_R_longest_isoform_from500_to1000_VS_geneid_S_longest_isoform_from500_to1000,geneid_R_longest_isoform_from500_to1000,geneid_S_longest_isoform_from500_to1000,matching_loci,39
geneid_R_longest_isoform_from500_to1000_VS_geneid_RS_longest_isoform_from500_to1000,geneid_R_longest_isoform_from500_to1000,geneid_RS_longest_isoform_from500_to1000,matching_loci,39
geneid_simple_longest_isoform_from500_to1000_VS_CNAC_ref_longest_isoform_from500_to1000,geneid_simple_longest_isoform_from500_to1000,CNAC_ref_longest_isoform_from500_to1000,matching_loci,2
geneid_R_longest_isoform_from500_to1000_VS_geneid_simple_longest_isoform_from500_to1000,geneid_R_longest_isoform_from500_to1000,geneid_simple_longest_isoform_from500_to1000,matching_loci,45
geneid_simple_longest_isoform_from500_to1000_VS_geneid_RS_longest_isoform_from500_to1000,geneid_simple_longest_isoform_from500_to1000,geneid_RS_longest_isoform_from500_to1000,matching_loci,37
geneid_RS_longest_isoform_from500_to1000_VS_geneid_simple_longest_isoform_from500_to1000,geneid_RS_longest_isoform_from500_to1000,geneid_simple_longest_isoform_from500_to1000,matching_loci,37
geneid_simple_longest_isoform_from500_to1000_VS_geneid_R_longest_isoform_from500_to1000,geneid_simple_longest_isoform_from500_to1000,geneid_R_longest_isoform_from500_to1000,matching_loci,45
geneid_simple_longest_isoform_from500_to1000_VS_geneid_S_longest_isoform_from500_to1000,geneid_simple_longest_isoform_from500_to1000,geneid_S_longest_isoform_from500_to1000,matching_loci,37
CNAC_ref_longest_isoform_from500_to1000_VS_geneid_S_longest_isoform_from500_to1000,CNAC_ref_longest_isoform_from500_to1000,geneid_S_longest_isoform_from500_to1000,missed_exon_prop,83/110
CNAC_ref_longest_isoform_from500_to1000_VS_geneid_R_longest_isoform_from500_to1000,CNAC_ref_longest_isoform_from500_to1000,geneid_R_longest_isoform_from500_to1000,missed_exon_prop,80/110
geneid_S_longest_isoform_from500_to1000_VS_geneid_RS_longest_isoform_from500_to1000,geneid_S_longest_isoform_from500_to1000,geneid_RS_longest_isoform_from500_to1000,missed_exon_prop,4/187
CNAC_ref_longest_isoform_from500_to1000_VS_geneid_RS_longest_isoform_from500_to1000,CNAC_ref_longest_isoform_from500_to1000,geneid_RS_longest_isoform_from500_to1000,missed_exon_prop,77/110
geneid_RS_longest_isoform_from500_to1000_VS_CNAC_ref_longest_isoform_from500_to1000,geneid_RS_longest_isoform_from500_to1000,CNAC_ref_longest_isoform_from500_to1000,missed_exon_prop,165/195
geneid_S_longest_isoform_from500_to1000_VS_CNAC_ref_longest_isoform_from500_to1000,geneid_S_longest_isoform_from500_to1000,CNAC_ref_longest_isoform_from500_to1000,missed_exon_prop,161/187
geneid_S_longest_isoform_from500_to1000_VS_geneid_R_longest_isoform_from500_to1000,geneid_S_longest_isoform_from500_to1000,geneid_R_longest_isoform_from500_to1000,missed_exon_prop,21/187
geneid_S_longest_isoform_from500_to1000_VS_geneid_simple_longest_isoform_from500_to1000,geneid_S_longest_isoform_from500_to1000,geneid_simple_longest_isoform_from500_to1000,missed_exon_prop,26/187
CNAC_ref_longest_isoform_from500_to1000_VS_geneid_simple_longest_isoform_from500_to1000,CNAC_ref_longest_isoform_from500_to1000,geneid_simple_longest_isoform_from500_to1000,missed_exon_prop,83/110
geneid_RS_longest_isoform_from500_to1000_VS_geneid_S_longest_isoform_from500_to1000,geneid_RS_longest_isoform_from500_to1000,geneid_S_longest_isoform_from500_to1000,missed_exon_prop,12/195
geneid_RS_longest_isoform_from500_to1000_VS_geneid_R_longest_isoform_from500_to1000,geneid_RS_longest_isoform_from500_to1000,geneid_R_longest_isoform_from500_to1000,missed_exon_prop,29/195
geneid_R_longest_isoform_from500_to1000_VS_CNAC_ref_longest_isoform_from500_to1000,geneid_R_longest_isoform_from500_to1000,CNAC_ref_longest_isoform_from500_to1000,missed_exon_prop,175/204
geneid_R_longest_isoform_from500_to1000_VS_geneid_S_longest_isoform_from500_to1000,geneid_R_longest_isoform_from500_to1000,geneid_S_longest_isoform_from500_to1000,missed_exon_prop,38/204
geneid_R_longest_isoform_from500_to1000_VS_geneid_RS_longest_isoform_from500_to1000,geneid_R_longest_isoform_from500_to1000,geneid_RS_longest_isoform_from500_to1000,missed_exon_prop,38/204
geneid_simple_longest_isoform_from500_to1000_VS_CNAC_ref_longest_isoform_from500_to1000,geneid_simple_longest_isoform_from500_to1000,CNAC_ref_longest_isoform_from500_to1000,missed_exon_prop,159/185
geneid_R_longest_isoform_from500_to1000_VS_geneid_simple_longest_isoform_from500_to1000,geneid_R_longest_isoform_from500_to1000,geneid_simple_longest_isoform_from500_to1000,missed_exon_prop,20/204
geneid_simple_longest_isoform_from500_to1000_VS_geneid_RS_longest_isoform_from500_to1000,geneid_simple_longest_isoform_from500_to1000,geneid_RS_longest_isoform_from500_to1000,missed_exon_prop,24/185
geneid_RS_longest_isoform_from500_to1000_VS_geneid_simple_longest_isoform_from500_to1000,geneid_RS_longest_isoform_from500_to1000,geneid_simple_longest_isoform_from500_to1000,missed_exon_prop,34/195
geneid_simple_longest_isoform_from500_to1000_VS_geneid_R_longest_isoform_from500_to1000,geneid_simple_longest_isoform_from500_to1000,geneid_R_longest_isoform_from500_to1000,missed_exon_prop,1/185
geneid_simple_longest_isoform_from500_to1000_VS_geneid_S_longest_isoform_from500_to1000,geneid_simple_longest_isoform_from500_to1000,geneid_S_longest_isoform_from500_to1000,missed_exon_prop,24/185
CNAC_ref_longest_isoform_from500_to1000_VS_geneid_S_longest_isoform_from500_to1000,CNAC_ref_longest_isoform_from500_to1000,geneid_S_longest_isoform_from500_to1000,missed_exon_perc,75.5
CNAC_ref_longest_isoform_from500_to1000_VS_geneid_R_longest_isoform_from500_to1000,CNAC_ref_longest_isoform_from500_to1000,geneid_R_longest_isoform_from500_to1000,missed_exon_perc,72.7
geneid_S_longest_isoform_from500_to1000_VS_geneid_RS_longest_isoform_from500_to1000,geneid_S_longest_isoform_from500_to1000,geneid_RS_longest_isoform_from500_to1000,missed_exon_perc,2.1
CNAC_ref_longest_isoform_from500_to1000_VS_geneid_RS_longest_isoform_from500_to1000,CNAC_ref_longest_isoform_from500_to1000,geneid_RS_longest_isoform_from500_to1000,missed_exon_perc,70.0
geneid_RS_longest_isoform_from500_to1000_VS_CNAC_ref_longest_isoform_from500_to1000,geneid_RS_longest_isoform_from500_to1000,CNAC_ref_longest_isoform_from500_to1000,missed_exon_perc,84.6
geneid_S_longest_isoform_from500_to1000_VS_CNAC_ref_longest_isoform_from500_to1000,geneid_S_longest_isoform_from500_to1000,CNAC_ref_longest_isoform_from500_to1000,missed_exon_perc,86.1
geneid_S_longest_isoform_from500_to1000_VS_geneid_R_longest_isoform_from500_to1000,geneid_S_longest_isoform_from500_to1000,geneid_R_longest_isoform_from500_to1000,missed_exon_perc,11.2
geneid_S_longest_isoform_from500_to1000_VS_geneid_simple_longest_isoform_from500_to1000,geneid_S_longest_isoform_from500_to1000,geneid_simple_longest_isoform_from500_to1000,missed_exon_perc,13.9
CNAC_ref_longest_isoform_from500_to1000_VS_geneid_simple_longest_isoform_from500_to1000,CNAC_ref_longest_isoform_from500_to1000,geneid_simple_longest_isoform_from500_to1000,missed_exon_perc,75.5
geneid_RS_longest_isoform_from500_to1000_VS_geneid_S_longest_isoform_from500_to1000,geneid_RS_longest_isoform_from500_to1000,geneid_S_longest_isoform_from500_to1000,missed_exon_perc,6.2
geneid_RS_longest_isoform_from500_to1000_VS_geneid_R_longest_isoform_from500_to1000,geneid_RS_longest_isoform_from500_to1000,geneid_R_longest_isoform_from500_to1000,missed_exon_perc,14.9
geneid_R_longest_isoform_from500_to1000_VS_CNAC_ref_longest_isoform_from500_to1000,geneid_R_longest_isoform_from500_to1000,CNAC_ref_longest_isoform_from500_to1000,missed_exon_perc,85.8
geneid_R_longest_isoform_from500_to1000_VS_geneid_S_longest_isoform_from500_to1000,geneid_R_longest_isoform_from500_to1000,geneid_S_longest_isoform_from500_to1000,missed_exon_perc,18.6
geneid_R_longest_isoform_from500_to1000_VS_geneid_RS_longest_isoform_from500_to1000,geneid_R_longest_isoform_from500_to1000,geneid_RS_longest_isoform_from500_to1000,missed_exon_perc,18.6
geneid_simple_longest_isoform_from500_to1000_VS_CNAC_ref_longest_isoform_from500_to1000,geneid_simple_longest_isoform_from500_to1000,CNAC_ref_longest_isoform_from500_to1000,missed_exon_perc,85.9
geneid_R_longest_isoform_from500_to1000_VS_geneid_simple_longest_isoform_from500_to1000,geneid_R_longest_isoform_from500_to1000,geneid_simple_longest_isoform_from500_to1000,missed_exon_perc,9.8
geneid_simple_longest_isoform_from500_to1000_VS_geneid_RS_longest_isoform_from500_to1000,geneid_simple_longest_isoform_from500_to1000,geneid_RS_longest_isoform_from500_to1000,missed_exon_perc,13.0
geneid_RS_longest_isoform_from500_to1000_VS_geneid_simple_longest_isoform_from500_to1000,geneid_RS_longest_isoform_from500_to1000,geneid_simple_longest_isoform_from500_to1000,missed_exon_perc,17.4
geneid_simple_longest_isoform_from500_to1000_VS_geneid_R_longest_isoform_from500_to1000,geneid_simple_longest_isoform_from500_to1000,geneid_R_longest_isoform_from500_to1000,missed_exon_perc,0.5
geneid_simple_longest_isoform_from500_to1000_VS_geneid_S_longest_isoform_from500_to1000,geneid_simple_longest_isoform_from500_to1000,geneid_S_longest_isoform_from500_to1000,missed_exon_perc,13.0
CNAC_ref_longest_isoform_from500_to1000_VS_geneid_S_longest_isoform_from500_to1000,CNAC_ref_longest_isoform_from500_to1000,geneid_S_longest_isoform_from500_to1000,novel_exon_prop,161/187
CNAC_ref_longest_isoform_from500_to1000_VS_geneid_R_longest_isoform_from500_to1000,CNAC_ref_longest_isoform_from500_to1000,geneid_R_longest_isoform_from500_to1000,novel_exon_prop,175/204
geneid_S_longest_isoform_from500_to1000_VS_geneid_RS_longest_isoform_from500_to1000,geneid_S_longest_isoform_from500_to1000,geneid_RS_longest_isoform_from500_to1000,novel_exon_prop,12/195
CNAC_ref_longest_isoform_from500_to1000_VS_geneid_RS_longest_isoform_from500_to1000,CNAC_ref_longest_isoform_from500_to1000,geneid_RS_longest_isoform_from500_to1000,novel_exon_prop,165/195
geneid_RS_longest_isoform_from500_to1000_VS_CNAC_ref_longest_isoform_from500_to1000,geneid_RS_longest_isoform_from500_to1000,CNAC_ref_longest_isoform_from500_to1000,novel_exon_prop,77/110
geneid_S_longest_isoform_from500_to1000_VS_CNAC_ref_longest_isoform_from500_to1000,geneid_S_longest_isoform_from500_to1000,CNAC_ref_longest_isoform_from500_to1000,novel_exon_prop,83/110
geneid_S_longest_isoform_from500_to1000_VS_geneid_R_longest_isoform_from500_to1000,geneid_S_longest_isoform_from500_to1000,geneid_R_longest_isoform_from500_to1000,novel_exon_prop,38/204
geneid_S_longest_isoform_from500_to1000_VS_geneid_simple_longest_isoform_from500_to1000,geneid_S_longest_isoform_from500_to1000,geneid_simple_longest_isoform_from500_to1000,novel_exon_prop,24/185
CNAC_ref_longest_isoform_from500_to1000_VS_geneid_simple_longest_isoform_from500_to1000,CNAC_ref_longest_isoform_from500_to1000,geneid_simple_longest_isoform_from500_to1000,novel_exon_prop,159/185
geneid_RS_longest_isoform_from500_to1000_VS_geneid_S_longest_isoform_from500_to1000,geneid_RS_longest_isoform_from500_to1000,geneid_S_longest_isoform_from500_to1000,novel_exon_prop,4/187
geneid_RS_longest_isoform_from500_to1000_VS_geneid_R_longest_isoform_from500_to1000,geneid_RS_longest_isoform_from500_to1000,geneid_R_longest_isoform_from500_to1000,novel_exon_prop,38/204
geneid_R_longest_isoform_from500_to1000_VS_CNAC_ref_longest_isoform_from500_to1000,geneid_R_longest_isoform_from500_to1000,CNAC_ref_longest_isoform_from500_to1000,novel_exon_prop,80/110
geneid_R_longest_isoform_from500_to1000_VS_geneid_S_longest_isoform_from500_to1000,geneid_R_longest_isoform_from500_to1000,geneid_S_longest_isoform_from500_to1000,novel_exon_prop,21/187
geneid_R_longest_isoform_from500_to1000_VS_geneid_RS_longest_isoform_from500_to1000,geneid_R_longest_isoform_from500_to1000,geneid_RS_longest_isoform_from500_to1000,novel_exon_prop,29/195
geneid_simple_longest_isoform_from500_to1000_VS_CNAC_ref_longest_isoform_from500_to1000,geneid_simple_longest_isoform_from500_to1000,CNAC_ref_longest_isoform_from500_to1000,novel_exon_prop,83/110
geneid_R_longest_isoform_from500_to1000_VS_geneid_simple_longest_isoform_from500_to1000,geneid_R_longest_isoform_from500_to1000,geneid_simple_longest_isoform_from500_to1000,novel_exon_prop,1/185
geneid_simple_longest_isoform_from500_to1000_VS_geneid_RS_longest_isoform_from500_to1000,geneid_simple_longest_isoform_from500_to1000,geneid_RS_longest_isoform_from500_to1000,novel_exon_prop,34/195
geneid_RS_longest_isoform_from500_to1000_VS_geneid_simple_longest_isoform_from500_to1000,geneid_RS_longest_isoform_from500_to1000,geneid_simple_longest_isoform_from500_to1000,novel_exon_prop,24/185
geneid_simple_longest_isoform_from500_to1000_VS_geneid_R_longest_isoform_from500_to1000,geneid_simple_longest_isoform_from500_to1000,geneid_R_longest_isoform_from500_to1000,novel_exon_prop,20/204
geneid_simple_longest_isoform_from500_to1000_VS_geneid_S_longest_isoform_from500_to1000,geneid_simple_longest_isoform_from500_to1000,geneid_S_longest_isoform_from500_to1000,novel_exon_prop,26/187
CNAC_ref_longest_isoform_from500_to1000_VS_geneid_S_longest_isoform_from500_to1000,CNAC_ref_longest_isoform_from500_to1000,geneid_S_longest_isoform_from500_to1000,novel_exon_perc,86.1
CNAC_ref_longest_isoform_from500_to1000_VS_geneid_R_longest_isoform_from500_to1000,CNAC_ref_longest_isoform_from500_to1000,geneid_R_longest_isoform_from500_to1000,novel_exon_perc,85.8
geneid_S_longest_isoform_from500_to1000_VS_geneid_RS_longest_isoform_from500_to1000,geneid_S_longest_isoform_from500_to1000,geneid_RS_longest_isoform_from500_to1000,novel_exon_perc,6.2
CNAC_ref_longest_isoform_from500_to1000_VS_geneid_RS_longest_isoform_from500_to1000,CNAC_ref_longest_isoform_from500_to1000,geneid_RS_longest_isoform_from500_to1000,novel_exon_perc,84.6
geneid_RS_longest_isoform_from500_to1000_VS_CNAC_ref_longest_isoform_from500_to1000,geneid_RS_longest_isoform_from500_to1000,CNAC_ref_longest_isoform_from500_to1000,novel_exon_perc,70.0
geneid_S_longest_isoform_from500_to1000_VS_CNAC_ref_longest_isoform_from500_to1000,geneid_S_longest_isoform_from500_to1000,CNAC_ref_longest_isoform_from500_to1000,novel_exon_perc,75.5
geneid_S_longest_isoform_from500_to1000_VS_geneid_R_longest_isoform_from500_to1000,geneid_S_longest_isoform_from500_to1000,geneid_R_longest_isoform_from500_to1000,novel_exon_perc,18.6
geneid_S_longest_isoform_from500_to1000_VS_geneid_simple_longest_isoform_from500_to1000,geneid_S_longest_isoform_from500_to1000,geneid_simple_longest_isoform_from500_to1000,novel_exon_perc,13.0
CNAC_ref_longest_isoform_from500_to1000_VS_geneid_simple_longest_isoform_from500_to1000,CNAC_ref_longest_isoform_from500_to1000,geneid_simple_longest_isoform_from500_to1000,novel_exon_perc,85.9
geneid_RS_longest_isoform_from500_to1000_VS_geneid_S_longest_isoform_from500_to1000,geneid_RS_longest_isoform_from500_to1000,geneid_S_longest_isoform_from500_to1000,novel_exon_perc,2.1
geneid_RS_longest_isoform_from500_to1000_VS_geneid_R_longest_isoform_from500_to1000,geneid_RS_longest_isoform_from500_to1000,geneid_R_longest_isoform_from500_to1000,novel_exon_perc,18.6
geneid_R_longest_isoform_from500_to1000_VS_CNAC_ref_longest_isoform_from500_to1000,geneid_R_longest_isoform_from500_to1000,CNAC_ref_longest_isoform_from500_to1000,novel_exon_perc,72.7
geneid_R_longest_isoform_from500_to1000_VS_geneid_S_longest_isoform_from500_to1000,geneid_R_longest_isoform_from500_to1000,geneid_S_longest_isoform_from500_to1000,novel_exon_perc,11.2
geneid_R_longest_isoform_from500_to1000_VS_geneid_RS_longest_isoform_from500_to1000,geneid_R_longest_isoform_from500_to1000,geneid_RS_longest_isoform_from500_to1000,novel_exon_perc,14.9
geneid_simple_longest_isoform_from500_to1000_VS_CNAC_ref_longest_isoform_from500_to1000,geneid_simple_longest_isoform_from500_to1000,CNAC_ref_longest_isoform_from500_to1000,novel_exon_perc,75.5
geneid_R_longest_isoform_from500_to1000_VS_geneid_simple_longest_isoform_from500_to1000,geneid_R_longest_isoform_from500_to1000,geneid_simple_longest_isoform_from500_to1000,novel_exon_perc,0.5
geneid_simple_longest_isoform_from500_to1000_VS_geneid_RS_longest_isoform_from500_to1000,geneid_simple_longest_isoform_from500_to1000,geneid_RS_longest_isoform_from500_to1000,novel_exon_perc,17.4
geneid_RS_longest_isoform_from500_to1000_VS_geneid_simple_longest_isoform_from500_to1000,geneid_RS_longest_isoform_from500_to1000,geneid_simple_longest_isoform_from500_to1000,novel_exon_perc,13.0
geneid_simple_longest_isoform_from500_to1000_VS_geneid_R_longest_isoform_from500_to1000,geneid_simple_longest_isoform_from500_to1000,geneid_R_longest_isoform_from500_to1000,novel_exon_perc,9.8
geneid_simple_longest_isoform_from500_to1000_VS_geneid_S_longest_isoform_from500_to1000,geneid_simple_longest_isoform_from500_to1000,geneid_S_longest_isoform_from500_to1000,novel_exon_perc,13.9
CNAC_ref_longest_isoform_from500_to1000_VS_geneid_S_longest_isoform_from500_to1000,CNAC_ref_longest_isoform_from500_to1000,geneid_S_longest_isoform_from500_to1000,base_level_F1,25.4
CNAC_ref_longest_isoform_from500_to1000_VS_geneid_R_longest_isoform_from500_to1000,CNAC_ref_longest_isoform_from500_to1000,geneid_R_longest_isoform_from500_to1000,base_level_F1,25.5
geneid_S_longest_isoform_from500_to1000_VS_geneid_RS_longest_isoform_from500_to1000,geneid_S_longest_isoform_from500_to1000,geneid_RS_longest_isoform_from500_to1000,base_level_F1,96.9
CNAC_ref_longest_isoform_from500_to1000_VS_geneid_RS_longest_isoform_from500_to1000,CNAC_ref_longest_isoform_from500_to1000,geneid_RS_longest_isoform_from500_to1000,base_level_F1,26.8
geneid_RS_longest_isoform_from500_to1000_VS_CNAC_ref_longest_isoform_from500_to1000,geneid_RS_longest_isoform_from500_to1000,CNAC_ref_longest_isoform_from500_to1000,base_level_F1,26.8
geneid_S_longest_isoform_from500_to1000_VS_CNAC_ref_longest_isoform_from500_to1000,geneid_S_longest_isoform_from500_to1000,CNAC_ref_longest_isoform_from500_to1000,base_level_F1,25.4
