comparison,ref,query,variable,value
CNAC_ref_longest_isoform_from5000_to10000000_VS_geneid_R_longest_isoform_from5000_to10000000,CNAC_ref_longest_isoform_from5000_to10000000,geneid_R_longest_isoform_from5000_to10000000,locus_level_Pr,5.8
CNAC_ref_longest_isoform_from5000_to10000000_VS_geneid_RS_longest_isoform_from5000_to10000000,CNAC_ref_longest_isoform_from5000_to10000000,geneid_RS_longest_isoform_from5000_to10000000,locus_level_Pr,7.3
geneid_S_longest_isoform_from5000_to10000000_VS_geneid_RS_longest_isoform_from5000_to10000000,geneid_S_longest_isoform_from5000_to10000000,geneid_RS_longest_isoform_from5000_to10000000,locus_level_Pr,94.0
geneid_S_longest_isoform_from5000_to10000000_VS_geneid_R_longest_isoform_from5000_to10000000,geneid_S_longest_isoform_from5000_to10000000,geneid_R_longest_isoform_from5000_to10000000,locus_level_Pr,83.0
geneid_S_longest_isoform_from5000_to10000000_VS_geneid_simple_longest_isoform_from5000_to10000000,geneid_S_longest_isoform_from5000_to10000000,geneid_simple_longest_isoform_from5000_to10000000,locus_level_Pr,81.2
CNAC_ref_longest_isoform_from5000_to10000000_VS_geneid_simple_longest_isoform_from5000_to10000000,CNAC_ref_longest_isoform_from5000_to10000000,geneid_simple_longest_isoform_from5000_to10000000,locus_level_Pr,3.8
geneid_S_longest_isoform_from5000_to10000000_VS_CNAC_ref_longest_isoform_from5000_to10000000,geneid_S_longest_isoform_from5000_to10000000,CNAC_ref_longest_isoform_from5000_to10000000,locus_level_Pr,11.7
geneid_RS_longest_isoform_from5000_to10000000_VS_geneid_R_longest_isoform_from5000_to10000000,geneid_RS_longest_isoform_from5000_to10000000,geneid_R_longest_isoform_from5000_to10000000,locus_level_Pr,84.0
geneid_RS_longest_isoform_from5000_to10000000_VS_geneid_simple_longest_isoform_from5000_to10000000,geneid_RS_longest_isoform_from5000_to10000000,geneid_simple_longest_isoform_from5000_to10000000,locus_level_Pr,79.4
geneid_R_longest_isoform_from5000_to10000000_VS_CNAC_ref_longest_isoform_from5000_to10000000,geneid_R_longest_isoform_from5000_to10000000,CNAC_ref_longest_isoform_from5000_to10000000,locus_level_Pr,10.2
geneid_R_longest_isoform_from5000_to10000000_VS_geneid_S_longest_isoform_from5000_to10000000,geneid_R_longest_isoform_from5000_to10000000,geneid_S_longest_isoform_from5000_to10000000,locus_level_Pr,80.4
geneid_R_longest_isoform_from5000_to10000000_VS_geneid_simple_longest_isoform_from5000_to10000000,geneid_R_longest_isoform_from5000_to10000000,geneid_simple_longest_isoform_from5000_to10000000,locus_level_Pr,89.8
geneid_simple_longest_isoform_from5000_to10000000_VS_CNAC_ref_longest_isoform_from5000_to10000000,geneid_simple_longest_isoform_from5000_to10000000,CNAC_ref_longest_isoform_from5000_to10000000,locus_level_Pr,6.7
geneid_RS_longest_isoform_from5000_to10000000_VS_geneid_S_longest_isoform_from5000_to10000000,geneid_RS_longest_isoform_from5000_to10000000,geneid_S_longest_isoform_from5000_to10000000,locus_level_Pr,92.5
geneid_R_longest_isoform_from5000_to10000000_VS_geneid_RS_longest_isoform_from5000_to10000000,geneid_R_longest_isoform_from5000_to10000000,geneid_RS_longest_isoform_from5000_to10000000,locus_level_Pr,82.7
geneid_simple_longest_isoform_from5000_to10000000_VS_geneid_R_longest_isoform_from5000_to10000000,geneid_simple_longest_isoform_from5000_to10000000,geneid_R_longest_isoform_from5000_to10000000,locus_level_Pr,89.6
geneid_simple_longest_isoform_from5000_to10000000_VS_geneid_RS_longest_isoform_from5000_to10000000,geneid_simple_longest_isoform_from5000_to10000000,geneid_RS_longest_isoform_from5000_to10000000,locus_level_Pr,78.0
geneid_simple_longest_isoform_from5000_to10000000_VS_geneid_S_longest_isoform_from5000_to10000000,geneid_simple_longest_isoform_from5000_to10000000,geneid_S_longest_isoform_from5000_to10000000,locus_level_Pr,78.5
CNAC_ref_longest_isoform_from5000_to10000000_VS_geneid_S_longest_isoform_from5000_to10000000,CNAC_ref_longest_isoform_from5000_to10000000,geneid_S_longest_isoform_from5000_to10000000,matching_intron_chains,40
geneid_RS_longest_isoform_from5000_to10000000_VS_CNAC_ref_longest_isoform_from5000_to10000000,geneid_RS_longest_isoform_from5000_to10000000,CNAC_ref_longest_isoform_from5000_to10000000,matching_intron_chains,45
CNAC_ref_longest_isoform_from5000_to10000000_VS_geneid_R_longest_isoform_from5000_to10000000,CNAC_ref_longest_isoform_from5000_to10000000,geneid_R_longest_isoform_from5000_to10000000,matching_intron_chains,35
CNAC_ref_longest_isoform_from5000_to10000000_VS_geneid_RS_longest_isoform_from5000_to10000000,CNAC_ref_longest_isoform_from5000_to10000000,geneid_RS_longest_isoform_from5000_to10000000,matching_intron_chains,45
geneid_S_longest_isoform_from5000_to10000000_VS_geneid_RS_longest_isoform_from5000_to10000000,geneid_S_longest_isoform_from5000_to10000000,geneid_RS_longest_isoform_from5000_to10000000,matching_intron_chains,580
geneid_S_longest_isoform_from5000_to10000000_VS_geneid_R_longest_isoform_from5000_to10000000,geneid_S_longest_isoform_from5000_to10000000,geneid_R_longest_isoform_from5000_to10000000,matching_intron_chains,504
geneid_S_longest_isoform_from5000_to10000000_VS_geneid_simple_longest_isoform_from5000_to10000000,geneid_S_longest_isoform_from5000_to10000000,geneid_simple_longest_isoform_from5000_to10000000,matching_intron_chains,492
CNAC_ref_longest_isoform_from5000_to10000000_VS_geneid_simple_longest_isoform_from5000_to10000000,CNAC_ref_longest_isoform_from5000_to10000000,geneid_simple_longest_isoform_from5000_to10000000,matching_intron_chains,23
geneid_S_longest_isoform_from5000_to10000000_VS_CNAC_ref_longest_isoform_from5000_to10000000,geneid_S_longest_isoform_from5000_to10000000,CNAC_ref_longest_isoform_from5000_to10000000,matching_intron_chains,40
geneid_RS_longest_isoform_from5000_to10000000_VS_geneid_R_longest_isoform_from5000_to10000000,geneid_RS_longest_isoform_from5000_to10000000,geneid_R_longest_isoform_from5000_to10000000,matching_intron_chains,510
geneid_RS_longest_isoform_from5000_to10000000_VS_geneid_simple_longest_isoform_from5000_to10000000,geneid_RS_longest_isoform_from5000_to10000000,geneid_simple_longest_isoform_from5000_to10000000,matching_intron_chains,481
geneid_R_longest_isoform_from5000_to10000000_VS_CNAC_ref_longest_isoform_from5000_to10000000,geneid_R_longest_isoform_from5000_to10000000,CNAC_ref_longest_isoform_from5000_to10000000,matching_intron_chains,35
geneid_R_longest_isoform_from5000_to10000000_VS_geneid_S_longest_isoform_from5000_to10000000,geneid_R_longest_isoform_from5000_to10000000,geneid_S_longest_isoform_from5000_to10000000,matching_intron_chains,504
geneid_R_longest_isoform_from5000_to10000000_VS_geneid_simple_longest_isoform_from5000_to10000000,geneid_R_longest_isoform_from5000_to10000000,geneid_simple_longest_isoform_from5000_to10000000,matching_intron_chains,544
geneid_simple_longest_isoform_from5000_to10000000_VS_CNAC_ref_longest_isoform_from5000_to10000000,geneid_simple_longest_isoform_from5000_to10000000,CNAC_ref_longest_isoform_from5000_to10000000,matching_intron_chains,23
geneid_RS_longest_isoform_from5000_to10000000_VS_geneid_S_longest_isoform_from5000_to10000000,geneid_RS_longest_isoform_from5000_to10000000,geneid_S_longest_isoform_from5000_to10000000,matching_intron_chains,580
geneid_R_longest_isoform_from5000_to10000000_VS_geneid_RS_longest_isoform_from5000_to10000000,geneid_R_longest_isoform_from5000_to10000000,geneid_RS_longest_isoform_from5000_to10000000,matching_intron_chains,510
geneid_simple_longest_isoform_from5000_to10000000_VS_geneid_R_longest_isoform_from5000_to10000000,geneid_simple_longest_isoform_from5000_to10000000,geneid_R_longest_isoform_from5000_to10000000,matching_intron_chains,544
geneid_simple_longest_isoform_from5000_to10000000_VS_geneid_RS_longest_isoform_from5000_to10000000,geneid_simple_longest_isoform_from5000_to10000000,geneid_RS_longest_isoform_from5000_to10000000,matching_intron_chains,481
geneid_simple_longest_isoform_from5000_to10000000_VS_geneid_S_longest_isoform_from5000_to10000000,geneid_simple_longest_isoform_from5000_to10000000,geneid_S_longest_isoform_from5000_to10000000,matching_intron_chains,492
CNAC_ref_longest_isoform_from5000_to10000000_VS_geneid_S_longest_isoform_from5000_to10000000,CNAC_ref_longest_isoform_from5000_to10000000,geneid_S_longest_isoform_from5000_to10000000,matching_transcripts,40
geneid_RS_longest_isoform_from5000_to10000000_VS_CNAC_ref_longest_isoform_from5000_to10000000,geneid_RS_longest_isoform_from5000_to10000000,CNAC_ref_longest_isoform_from5000_to10000000,matching_transcripts,45
CNAC_ref_longest_isoform_from5000_to10000000_VS_geneid_R_longest_isoform_from5000_to10000000,CNAC_ref_longest_isoform_from5000_to10000000,geneid_R_longest_isoform_from5000_to10000000,matching_transcripts,35
CNAC_ref_longest_isoform_from5000_to10000000_VS_geneid_RS_longest_isoform_from5000_to10000000,CNAC_ref_longest_isoform_from5000_to10000000,geneid_RS_longest_isoform_from5000_to10000000,matching_transcripts,45
geneid_S_longest_isoform_from5000_to10000000_VS_geneid_RS_longest_isoform_from5000_to10000000,geneid_S_longest_isoform_from5000_to10000000,geneid_RS_longest_isoform_from5000_to10000000,matching_transcripts,580
geneid_S_longest_isoform_from5000_to10000000_VS_geneid_R_longest_isoform_from5000_to10000000,geneid_S_longest_isoform_from5000_to10000000,geneid_R_longest_isoform_from5000_to10000000,matching_transcripts,504
geneid_S_longest_isoform_from5000_to10000000_VS_geneid_simple_longest_isoform_from5000_to10000000,geneid_S_longest_isoform_from5000_to10000000,geneid_simple_longest_isoform_from5000_to10000000,matching_transcripts,492
CNAC_ref_longest_isoform_from5000_to10000000_VS_geneid_simple_longest_isoform_from5000_to10000000,CNAC_ref_longest_isoform_from5000_to10000000,geneid_simple_longest_isoform_from5000_to10000000,matching_transcripts,23
geneid_S_longest_isoform_from5000_to10000000_VS_CNAC_ref_longest_isoform_from5000_to10000000,geneid_S_longest_isoform_from5000_to10000000,CNAC_ref_longest_isoform_from5000_to10000000,matching_transcripts,40
geneid_RS_longest_isoform_from5000_to10000000_VS_geneid_R_longest_isoform_from5000_to10000000,geneid_RS_longest_isoform_from5000_to10000000,geneid_R_longest_isoform_from5000_to10000000,matching_transcripts,510
geneid_RS_longest_isoform_from5000_to10000000_VS_geneid_simple_longest_isoform_from5000_to10000000,geneid_RS_longest_isoform_from5000_to10000000,geneid_simple_longest_isoform_from5000_to10000000,matching_transcripts,481
geneid_R_longest_isoform_from5000_to10000000_VS_CNAC_ref_longest_isoform_from5000_to10000000,geneid_R_longest_isoform_from5000_to10000000,CNAC_ref_longest_isoform_from5000_to10000000,matching_transcripts,35
geneid_R_longest_isoform_from5000_to10000000_VS_geneid_S_longest_isoform_from5000_to10000000,geneid_R_longest_isoform_from5000_to10000000,geneid_S_longest_isoform_from5000_to10000000,matching_transcripts,504
geneid_R_longest_isoform_from5000_to10000000_VS_geneid_simple_longest_isoform_from5000_to10000000,geneid_R_longest_isoform_from5000_to10000000,geneid_simple_longest_isoform_from5000_to10000000,matching_transcripts,544
geneid_simple_longest_isoform_from5000_to10000000_VS_CNAC_ref_longest_isoform_from5000_to10000000,geneid_simple_longest_isoform_from5000_to10000000,CNAC_ref_longest_isoform_from5000_to10000000,matching_transcripts,23
geneid_RS_longest_isoform_from5000_to10000000_VS_geneid_S_longest_isoform_from5000_to10000000,geneid_RS_longest_isoform_from5000_to10000000,geneid_S_longest_isoform_from5000_to10000000,matching_transcripts,580
geneid_R_longest_isoform_from5000_to10000000_VS_geneid_RS_longest_isoform_from5000_to10000000,geneid_R_longest_isoform_from5000_to10000000,geneid_RS_longest_isoform_from5000_to10000000,matching_transcripts,510
geneid_simple_longest_isoform_from5000_to10000000_VS_geneid_R_longest_isoform_from5000_to10000000,geneid_simple_longest_isoform_from5000_to10000000,geneid_R_longest_isoform_from5000_to10000000,matching_transcripts,544
geneid_simple_longest_isoform_from5000_to10000000_VS_geneid_RS_longest_isoform_from5000_to10000000,geneid_simple_longest_isoform_from5000_to10000000,geneid_RS_longest_isoform_from5000_to10000000,matching_transcripts,481
geneid_simple_longest_isoform_from5000_to10000000_VS_geneid_S_longest_isoform_from5000_to10000000,geneid_simple_longest_isoform_from5000_to10000000,geneid_S_longest_isoform_from5000_to10000000,matching_transcripts,492
CNAC_ref_longest_isoform_from5000_to10000000_VS_geneid_S_longest_isoform_from5000_to10000000,CNAC_ref_longest_isoform_from5000_to10000000,geneid_S_longest_isoform_from5000_to10000000,matching_loci,40
geneid_RS_longest_isoform_from5000_to10000000_VS_CNAC_ref_longest_isoform_from5000_to10000000,geneid_RS_longest_isoform_from5000_to10000000,CNAC_ref_longest_isoform_from5000_to10000000,matching_loci,45
CNAC_ref_longest_isoform_from5000_to10000000_VS_geneid_R_longest_isoform_from5000_to10000000,CNAC_ref_longest_isoform_from5000_to10000000,geneid_R_longest_isoform_from5000_to10000000,matching_loci,35
CNAC_ref_longest_isoform_from5000_to10000000_VS_geneid_RS_longest_isoform_from5000_to10000000,CNAC_ref_longest_isoform_from5000_to10000000,geneid_RS_longest_isoform_from5000_to10000000,matching_loci,45
geneid_S_longest_isoform_from5000_to10000000_VS_geneid_RS_longest_isoform_from5000_to10000000,geneid_S_longest_isoform_from5000_to10000000,geneid_RS_longest_isoform_from5000_to10000000,matching_loci,580
geneid_S_longest_isoform_from5000_to10000000_VS_geneid_R_longest_isoform_from5000_to10000000,geneid_S_longest_isoform_from5000_to10000000,geneid_R_longest_isoform_from5000_to10000000,matching_loci,504
geneid_S_longest_isoform_from5000_to10000000_VS_geneid_simple_longest_isoform_from5000_to10000000,geneid_S_longest_isoform_from5000_to10000000,geneid_simple_longest_isoform_from5000_to10000000,matching_loci,492
CNAC_ref_longest_isoform_from5000_to10000000_VS_geneid_simple_longest_isoform_from5000_to10000000,CNAC_ref_longest_isoform_from5000_to10000000,geneid_simple_longest_isoform_from5000_to10000000,matching_loci,23
geneid_S_longest_isoform_from5000_to10000000_VS_CNAC_ref_longest_isoform_from5000_to10000000,geneid_S_longest_isoform_from5000_to10000000,CNAC_ref_longest_isoform_from5000_to10000000,matching_loci,40
geneid_RS_longest_isoform_from5000_to10000000_VS_geneid_R_longest_isoform_from5000_to10000000,geneid_RS_longest_isoform_from5000_to10000000,geneid_R_longest_isoform_from5000_to10000000,matching_loci,510
geneid_RS_longest_isoform_from5000_to10000000_VS_geneid_simple_longest_isoform_from5000_to10000000,geneid_RS_longest_isoform_from5000_to10000000,geneid_simple_longest_isoform_from5000_to10000000,matching_loci,481
geneid_R_longest_isoform_from5000_to10000000_VS_CNAC_ref_longest_isoform_from5000_to10000000,geneid_R_longest_isoform_from5000_to10000000,CNAC_ref_longest_isoform_from5000_to10000000,matching_loci,35
geneid_R_longest_isoform_from5000_to10000000_VS_geneid_S_longest_isoform_from5000_to10000000,geneid_R_longest_isoform_from5000_to10000000,geneid_S_longest_isoform_from5000_to10000000,matching_loci,504
geneid_R_longest_isoform_from5000_to10000000_VS_geneid_simple_longest_isoform_from5000_to10000000,geneid_R_longest_isoform_from5000_to10000000,geneid_simple_longest_isoform_from5000_to10000000,matching_loci,544
geneid_simple_longest_isoform_from5000_to10000000_VS_CNAC_ref_longest_isoform_from5000_to10000000,geneid_simple_longest_isoform_from5000_to10000000,CNAC_ref_longest_isoform_from5000_to10000000,matching_loci,23
geneid_RS_longest_isoform_from5000_to10000000_VS_geneid_S_longest_isoform_from5000_to10000000,geneid_RS_longest_isoform_from5000_to10000000,geneid_S_longest_isoform_from5000_to10000000,matching_loci,580
geneid_R_longest_isoform_from5000_to10000000_VS_geneid_RS_longest_isoform_from5000_to10000000,geneid_R_longest_isoform_from5000_to10000000,geneid_RS_longest_isoform_from5000_to10000000,matching_loci,510
geneid_simple_longest_isoform_from5000_to10000000_VS_geneid_R_longest_isoform_from5000_to10000000,geneid_simple_longest_isoform_from5000_to10000000,geneid_R_longest_isoform_from5000_to10000000,matching_loci,544
geneid_simple_longest_isoform_from5000_to10000000_VS_geneid_RS_longest_isoform_from5000_to10000000,geneid_simple_longest_isoform_from5000_to10000000,geneid_RS_longest_isoform_from5000_to10000000,matching_loci,481
geneid_simple_longest_isoform_from5000_to10000000_VS_geneid_S_longest_isoform_from5000_to10000000,geneid_simple_longest_isoform_from5000_to10000000,geneid_S_longest_isoform_from5000_to10000000,matching_loci,492
CNAC_ref_longest_isoform_from5000_to10000000_VS_geneid_S_longest_isoform_from5000_to10000000,CNAC_ref_longest_isoform_from5000_to10000000,geneid_S_longest_isoform_from5000_to10000000,missed_exon_prop,690/2980
geneid_RS_longest_isoform_from5000_to10000000_VS_CNAC_ref_longest_isoform_from5000_to10000000,geneid_RS_longest_isoform_from5000_to10000000,CNAC_ref_longest_isoform_from5000_to10000000,missed_exon_prop,1373/3853
CNAC_ref_longest_isoform_from5000_to10000000_VS_geneid_R_longest_isoform_from5000_to10000000,CNAC_ref_longest_isoform_from5000_to10000000,geneid_R_longest_isoform_from5000_to10000000,missed_exon_prop,739/2980
CNAC_ref_longest_isoform_from5000_to10000000_VS_geneid_RS_longest_isoform_from5000_to10000000,CNAC_ref_longest_isoform_from5000_to10000000,geneid_RS_longest_isoform_from5000_to10000000,missed_exon_prop,666/2980
geneid_S_longest_isoform_from5000_to10000000_VS_geneid_RS_longest_isoform_from5000_to10000000,geneid_S_longest_isoform_from5000_to10000000,geneid_RS_longest_isoform_from5000_to10000000,missed_exon_prop,49/3868
geneid_S_longest_isoform_from5000_to10000000_VS_geneid_R_longest_isoform_from5000_to10000000,geneid_S_longest_isoform_from5000_to10000000,geneid_R_longest_isoform_from5000_to10000000,missed_exon_prop,185/3868
geneid_S_longest_isoform_from5000_to10000000_VS_geneid_simple_longest_isoform_from5000_to10000000,geneid_S_longest_isoform_from5000_to10000000,geneid_simple_longest_isoform_from5000_to10000000,missed_exon_prop,219/3868
CNAC_ref_longest_isoform_from5000_to10000000_VS_geneid_simple_longest_isoform_from5000_to10000000,CNAC_ref_longest_isoform_from5000_to10000000,geneid_simple_longest_isoform_from5000_to10000000,missed_exon_prop,788/2980
geneid_S_longest_isoform_from5000_to10000000_VS_CNAC_ref_longest_isoform_from5000_to10000000,geneid_S_longest_isoform_from5000_to10000000,CNAC_ref_longest_isoform_from5000_to10000000,missed_exon_prop,1402/3868
geneid_RS_longest_isoform_from5000_to10000000_VS_geneid_R_longest_isoform_from5000_to10000000,geneid_RS_longest_isoform_from5000_to10000000,geneid_R_longest_isoform_from5000_to10000000,missed_exon_prop,167/3853
geneid_RS_longest_isoform_from5000_to10000000_VS_geneid_simple_longest_isoform_from5000_to10000000,geneid_RS_longest_isoform_from5000_to10000000,geneid_simple_longest_isoform_from5000_to10000000,missed_exon_prop,222/3853
geneid_R_longest_isoform_from5000_to10000000_VS_CNAC_ref_longest_isoform_from5000_to10000000,geneid_R_longest_isoform_from5000_to10000000,CNAC_ref_longest_isoform_from5000_to10000000,missed_exon_prop,1484/3899
geneid_R_longest_isoform_from5000_to10000000_VS_geneid_S_longest_isoform_from5000_to10000000,geneid_R_longest_isoform_from5000_to10000000,geneid_S_longest_isoform_from5000_to10000000,missed_exon_prop,202/3899
geneid_R_longest_isoform_from5000_to10000000_VS_geneid_simple_longest_isoform_from5000_to10000000,geneid_R_longest_isoform_from5000_to10000000,geneid_simple_longest_isoform_from5000_to10000000,missed_exon_prop,81/3899
geneid_simple_longest_isoform_from5000_to10000000_VS_CNAC_ref_longest_isoform_from5000_to10000000,geneid_simple_longest_isoform_from5000_to10000000,CNAC_ref_longest_isoform_from5000_to10000000,missed_exon_prop,1507/3879
geneid_RS_longest_isoform_from5000_to10000000_VS_geneid_S_longest_isoform_from5000_to10000000,geneid_RS_longest_isoform_from5000_to10000000,geneid_S_longest_isoform_from5000_to10000000,missed_exon_prop,28/3853
geneid_R_longest_isoform_from5000_to10000000_VS_geneid_RS_longest_isoform_from5000_to10000000,geneid_R_longest_isoform_from5000_to10000000,geneid_RS_longest_isoform_from5000_to10000000,missed_exon_prop,202/3899
geneid_simple_longest_isoform_from5000_to10000000_VS_geneid_R_longest_isoform_from5000_to10000000,geneid_simple_longest_isoform_from5000_to10000000,geneid_R_longest_isoform_from5000_to10000000,missed_exon_prop,61/3879
geneid_simple_longest_isoform_from5000_to10000000_VS_geneid_RS_longest_isoform_from5000_to10000000,geneid_simple_longest_isoform_from5000_to10000000,geneid_RS_longest_isoform_from5000_to10000000,missed_exon_prop,239/3879
geneid_simple_longest_isoform_from5000_to10000000_VS_geneid_S_longest_isoform_from5000_to10000000,geneid_simple_longest_isoform_from5000_to10000000,geneid_S_longest_isoform_from5000_to10000000,missed_exon_prop,220/3879
CNAC_ref_longest_isoform_from5000_to10000000_VS_geneid_S_longest_isoform_from5000_to10000000,CNAC_ref_longest_isoform_from5000_to10000000,geneid_S_longest_isoform_from5000_to10000000,missed_exon_perc,23.2
geneid_RS_longest_isoform_from5000_to10000000_VS_CNAC_ref_longest_isoform_from5000_to10000000,geneid_RS_longest_isoform_from5000_to10000000,CNAC_ref_longest_isoform_from5000_to10000000,missed_exon_perc,35.6
CNAC_ref_longest_isoform_from5000_to10000000_VS_geneid_R_longest_isoform_from5000_to10000000,CNAC_ref_longest_isoform_from5000_to10000000,geneid_R_longest_isoform_from5000_to10000000,missed_exon_perc,24.8
CNAC_ref_longest_isoform_from5000_to10000000_VS_geneid_RS_longest_isoform_from5000_to10000000,CNAC_ref_longest_isoform_from5000_to10000000,geneid_RS_longest_isoform_from5000_to10000000,missed_exon_perc,22.3
geneid_S_longest_isoform_from5000_to10000000_VS_geneid_RS_longest_isoform_from5000_to10000000,geneid_S_longest_isoform_from5000_to10000000,geneid_RS_longest_isoform_from5000_to10000000,missed_exon_perc,1.3
geneid_S_longest_isoform_from5000_to10000000_VS_geneid_R_longest_isoform_from5000_to10000000,geneid_S_longest_isoform_from5000_to10000000,geneid_R_longest_isoform_from5000_to10000000,missed_exon_perc,4.8
geneid_S_longest_isoform_from5000_to10000000_VS_geneid_simple_longest_isoform_from5000_to10000000,geneid_S_longest_isoform_from5000_to10000000,geneid_simple_longest_isoform_from5000_to10000000,missed_exon_perc,5.7
CNAC_ref_longest_isoform_from5000_to10000000_VS_geneid_simple_longest_isoform_from5000_to10000000,CNAC_ref_longest_isoform_from5000_to10000000,geneid_simple_longest_isoform_from5000_to10000000,missed_exon_perc,26.4
geneid_S_longest_isoform_from5000_to10000000_VS_CNAC_ref_longest_isoform_from5000_to10000000,geneid_S_longest_isoform_from5000_to10000000,CNAC_ref_longest_isoform_from5000_to10000000,missed_exon_perc,36.2
geneid_RS_longest_isoform_from5000_to10000000_VS_geneid_R_longest_isoform_from5000_to10000000,geneid_RS_longest_isoform_from5000_to10000000,geneid_R_longest_isoform_from5000_to10000000,missed_exon_perc,4.3
geneid_RS_longest_isoform_from5000_to10000000_VS_geneid_simple_longest_isoform_from5000_to10000000,geneid_RS_longest_isoform_from5000_to10000000,geneid_simple_longest_isoform_from5000_to10000000,missed_exon_perc,5.8
geneid_R_longest_isoform_from5000_to10000000_VS_CNAC_ref_longest_isoform_from5000_to10000000,geneid_R_longest_isoform_from5000_to10000000,CNAC_ref_longest_isoform_from5000_to10000000,missed_exon_perc,38.1
geneid_R_longest_isoform_from5000_to10000000_VS_geneid_S_longest_isoform_from5000_to10000000,geneid_R_longest_isoform_from5000_to10000000,geneid_S_longest_isoform_from5000_to10000000,missed_exon_perc,5.2
geneid_R_longest_isoform_from5000_to10000000_VS_geneid_simple_longest_isoform_from5000_to10000000,geneid_R_longest_isoform_from5000_to10000000,geneid_simple_longest_isoform_from5000_to10000000,missed_exon_perc,2.1
geneid_simple_longest_isoform_from5000_to10000000_VS_CNAC_ref_longest_isoform_from5000_to10000000,geneid_simple_longest_isoform_from5000_to10000000,CNAC_ref_longest_isoform_from5000_to10000000,missed_exon_perc,38.9
geneid_RS_longest_isoform_from5000_to10000000_VS_geneid_S_longest_isoform_from5000_to10000000,geneid_RS_longest_isoform_from5000_to10000000,geneid_S_longest_isoform_from5000_to10000000,missed_exon_perc,0.7
geneid_R_longest_isoform_from5000_to10000000_VS_geneid_RS_longest_isoform_from5000_to10000000,geneid_R_longest_isoform_from5000_to10000000,geneid_RS_longest_isoform_from5000_to10000000,missed_exon_perc,5.2
geneid_simple_longest_isoform_from5000_to10000000_VS_geneid_R_longest_isoform_from5000_to10000000,geneid_simple_longest_isoform_from5000_to10000000,geneid_R_longest_isoform_from5000_to10000000,missed_exon_perc,1.6
geneid_simple_longest_isoform_from5000_to10000000_VS_geneid_RS_longest_isoform_from5000_to10000000,geneid_simple_longest_isoform_from5000_to10000000,geneid_RS_longest_isoform_from5000_to10000000,missed_exon_perc,6.2
geneid_simple_longest_isoform_from5000_to10000000_VS_geneid_S_longest_isoform_from5000_to10000000,geneid_simple_longest_isoform_from5000_to10000000,geneid_S_longest_isoform_from5000_to10000000,missed_exon_perc,5.7
CNAC_ref_longest_isoform_from5000_to10000000_VS_geneid_S_longest_isoform_from5000_to10000000,CNAC_ref_longest_isoform_from5000_to10000000,geneid_S_longest_isoform_from5000_to10000000,novel_exon_prop,1402/3868
geneid_RS_longest_isoform_from5000_to10000000_VS_CNAC_ref_longest_isoform_from5000_to10000000,geneid_RS_longest_isoform_from5000_to10000000,CNAC_ref_longest_isoform_from5000_to10000000,novel_exon_prop,666/2980
CNAC_ref_longest_isoform_from5000_to10000000_VS_geneid_R_longest_isoform_from5000_to10000000,CNAC_ref_longest_isoform_from5000_to10000000,geneid_R_longest_isoform_from5000_to10000000,novel_exon_prop,1484/3899
CNAC_ref_longest_isoform_from5000_to10000000_VS_geneid_RS_longest_isoform_from5000_to10000000,CNAC_ref_longest_isoform_from5000_to10000000,geneid_RS_longest_isoform_from5000_to10000000,novel_exon_prop,1373/3853
geneid_S_longest_isoform_from5000_to10000000_VS_geneid_RS_longest_isoform_from5000_to10000000,geneid_S_longest_isoform_from5000_to10000000,geneid_RS_longest_isoform_from5000_to10000000,novel_exon_prop,28/3853
geneid_S_longest_isoform_from5000_to10000000_VS_geneid_R_longest_isoform_from5000_to10000000,geneid_S_longest_isoform_from5000_to10000000,geneid_R_longest_isoform_from5000_to10000000,novel_exon_prop,202/3899
geneid_S_longest_isoform_from5000_to10000000_VS_geneid_simple_longest_isoform_from5000_to10000000,geneid_S_longest_isoform_from5000_to10000000,geneid_simple_longest_isoform_from5000_to10000000,novel_exon_prop,220/3879
CNAC_ref_longest_isoform_from5000_to10000000_VS_geneid_simple_longest_isoform_from5000_to10000000,CNAC_ref_longest_isoform_from5000_to10000000,geneid_simple_longest_isoform_from5000_to10000000,novel_exon_prop,1507/3879
geneid_S_longest_isoform_from5000_to10000000_VS_CNAC_ref_longest_isoform_from5000_to10000000,geneid_S_longest_isoform_from5000_to10000000,CNAC_ref_longest_isoform_from5000_to10000000,novel_exon_prop,690/2980
geneid_RS_longest_isoform_from5000_to10000000_VS_geneid_R_longest_isoform_from5000_to10000000,geneid_RS_longest_isoform_from5000_to10000000,geneid_R_longest_isoform_from5000_to10000000,novel_exon_prop,202/3899
geneid_RS_longest_isoform_from5000_to10000000_VS_geneid_simple_longest_isoform_from5000_to10000000,geneid_RS_longest_isoform_from5000_to10000000,geneid_simple_longest_isoform_from5000_to10000000,novel_exon_prop,239/3879
geneid_R_longest_isoform_from5000_to10000000_VS_CNAC_ref_longest_isoform_from5000_to10000000,geneid_R_longest_isoform_from5000_to10000000,CNAC_ref_longest_isoform_from5000_to10000000,novel_exon_prop,739/2980
geneid_R_longest_isoform_from5000_to10000000_VS_geneid_S_longest_isoform_from5000_to10000000,geneid_R_longest_isoform_from5000_to10000000,geneid_S_longest_isoform_from5000_to10000000,novel_exon_prop,185/3868
